"query_id" "url_id" "query_length" "is_homepage" "sig1" "sig2" "sig3" "sig4" "sig5" "sig6" "sig7" "sig8" "V13"
"310" 47 1373 2 0 0.07 0.13 1 3 0 0 0.16 0.37 0.0560355452511391
"311" 47 1374 2 0 0.04 0.21 7 7 2 0 0.33 0.57 0.0365176187878719
"312" 47 1375 2 1 0.01 0.27 7 0 4 0 0.21 0.06 0.0405340712945356
"313" 47 1376 2 1 0 0.29 1078 60 60 0 0.14 0.12 0.0435427052777334
"314" 47 1377 2 0 0.04 0.33 99 16 30 0 0.26 0.37 0.0837101682886806
"315" 47 1378 2 0 0.15 0.11 32 40 6 2 0.27 0.46 0.0565889847039568
"316" 47 280 2 0 0.08 0.15 26 43 0 0 0.04 0 0.0562375085906945
"317" 47 281 2 0 0.08 0.2 286 61 8 0 0.17 0 0.0459454911491778
"318" 48 285 5 0 0.05 0.19 2 4 0 0 0.17 0.28 0.046676509037613
"319" 48 286 5 0 0.13 0.18 0 6 0 0 0.06 0.34 0.0534982415927284
"320" 48 287 5 0 0.11 0.09 5 31 2 0 0.24 0.13 0.0522444360961324
"321" 48 288 5 0 0.09 0.16 2 4 0 0 0.16 0.48 0.0539974804244558
"322" 48 289 5 0 0.1 0.23 1 1 0 0 0.18 0.4 0.0379777481417871
"323" 48 290 5 0 0.11 0.26 51 160 0 0 0.23 0.24 0.0477428936128824
"324" 48 291 5 0 0.11 0.46 39 106 0 0 0.25 0.93 0.0419793765256199
"325" 48 292 5 0 0.09 0.41 17 31 0 0 0.28 0.84 0.0585142139330059
"326" 49 293 5 0 0.15 0.12 250 10 44 0 0.13 0.24 0.0541371588839136
"327" 49 294 5 0 0.08 0.23 294 9 16 0 0.22 0.52 0.0383964783866098
"328" 49 295 5 0 0.28 0.3 2 3 0 0 0.09 0.86 0.0317705674014402
"329" 49 296 5 0 0.06 0.16 507 7 106 0 0.33 0.31 0.0275250379486671
"330" 49 297 5 0 0.2 0.33 823 67 182 0 0.24 0.22 0.13956284144574
"331" 49 298 5 0 0.07 0.26 90 34 34 0 0.36 0.5 0.0600963999972501
"332" 49 299 5 0 0.19 0.3 271 759 16 0 0.19 0.46 0.0769614964627406
"333" 50 309 1 1 0.06 0.49 11852 2194 1198 12 0.4 0.73 0.204776372303758
"334" 50 310 1 1 0.25 0.44 5948 600 780 1 0.27 0.22 0.410795396652176
"335" 50 311 1 1 0.28 0.48 12396 333 1426 2 0.26 0.32 0.575756581655444
"336" 50 312 1 1 0 0.56 48884 1767 3856 24 0.42 0.28 0.448914968786974
"337" 50 313 1 0 0.27 0.57 8311 99 1242 70 0.53 0.79 1.03669691213536
"338" 50 314 1 0 0.26 0.59 9955 1906 1962 45 0.54 0.8 1.00436595111079
"339" 50 315 1 0 0.68 0.76 1454 2332 142 14 0.49 0.74 0.946158128744482
"340" 50 316 1 0 0.29 0.6 8331 1282 1260 112 0.54 0.86 1.00671379874341
"341" 50 317 1 0 0.54 0.62 3353 40 646 41 0.46 0.67 0.982377403361037
"342" 50 318 1 1 0.66 0.59 226267 2182 24594 2667 0.52 0.78 0.785730423173649
"343" 51 318 1 1 0.64 0.74 225888 2131 24910 8 0.65 0.77 0.947660190625286
"344" 51 319 1 0 0 0.31 502 1425 24 0 0.33 0 0.417861279097079
"345" 52 320 2 1 0.11 0.24 3244 70 180 0 0.3 0.2 0.0238174550182924
"346" 52 321 2 0 0.14 0.42 513 756 60 0 0.51 0.67 0.576492020360368
"347" 52 322 2 1 0.19 0.29 97 36 48 1 0.21 0.06 0.095486431784586
"348" 52 323 2 0 0.1 0.35 2157 328 194 0 0.45 0.7 0.218687981499522
"349" 52 324 2 1 0.14 0.22 42558 649 474 1 0.33 0.27 0.181872702418729
"350" 52 325 2 0 0.1 0.43 770 943 140 1 0.34 0.39 0.478519662313307
"351" 52 326 2 0 0.11 0.54 395 301 96 0 0.41 0.54 0.814612278557144
"352" 52 327 2 1 0.15 0.49 381309 670 14526 0 0.55 0.59 0.773288619265577
"353" 52 328 2 0 0.23 0.4 1355 99 328 3 0.36 0.86 0.316020048893925
"354" 53 329 1 0 0.18 0.13 703 639 60 2 0.42 0.3 0.0896009618877323
"355" 53 330 1 1 0.1 0.61 798 0 114 0 0.39 0.31 0.305086583011333
"356" 53 331 1 1 0.06 0.26 4905 886 234 4 0.44 0.3 0.0540800605534075
"357" 53 332 1 1 0.06 0.51 10560 829 1908 54 0.46 0.38 0.618239214182403
"358" 53 333 1 0 0.35 0.6 121 331 46 1 0.38 0.46 0.988913651167708
"359" 53 334 1 1 0.44 0.53 76002 715 4782 170 0.49 0.54 1.01534931964516
"360" 54 338 2 0 0.07 0.38 554 295 50 8 0.36 0.26 0.420062140802363
"361" 54 339 2 0 0.12 0.52 327 4 148 0 0.47 0.71 0.686837344118095
"362" 54 340 2 1 0.06 0.51 7879 478 910 0 0.42 0.31 0.132952860197772
"363" 54 341 2 0 0.14 0.53 2221 5041 68 5 0.41 0.37 0.972215415985465
"364" 54 342 2 0 0.11 0.26 2831 384 230 6 0.18 0.23 0.0662892241856753
"365" 54 343 2 1 0.19 0.61 9548 6018 784 1 0.43 0.7 0.580684322120326
"366" 54 344 2 1 0.04 0.49 19847 616 3300 1 0.33 0.5 0.280519176562839
"367" 54 345 2 1 0.2 0.46 7881 1492 2902 0 0.43 0.5 0.475122121579225
"368" 55 317 2 0 0.01 0.19 3321 39 632 0 0.47 0.72 -0.00925422809760684
"369" 55 346 2 0 0.15 0.29 98 288 2 0 0.38 0.44 0.152374238887355
"370" 55 347 2 1 0.27 0.38 8 0 8 0 0.25 0.16 0.318451344230118
"371" 55 348 2 0 0.2 0.27 338 241 16 0 0.51 0.76 0.178991475570137
"372" 55 349 2 0 0.05 0.32 1301 244 32 0 0.45 0.73 0.111673478089987
"373" 55 350 2 0 0.28 0.29 1830 111 324 1 0.42 0.68 0.217926277034916
"374" 55 351 2 0 0.06 0.61 1022 996 106 1 0.43 0.71 0.726913237616119
"375" 55 352 2 0 0.23 0.64 485 76 98 1 0.4 0.79 0.881994969719426
"376" 55 353 2 0 0.44 0.56 2306 304 500 11 0.44 0.72 0.995563875245085
"377" 56 309 2 1 0.1 0.2 11896 2259 1198 0 0.39 0.68 0.0250668375670812
"378" 56 315 2 0 0.59 0.64 1494 2400 120 1 0.43 0.77 0.955225897923739
"379" 56 318 2 1 0.29 0.63 226538 2262 24694 0 0.58 0.74 0.698874143516515
"380" 56 354 2 0 0.17 0.24 83 226 8 0 0.29 0.6 0.0554129880751721
"381" 56 355 2 0 0.11 0.15 100 91 32 5 0.34 0.52 0.0572820473137264
"382" 56 356 2 1 0.01 0.22 1144 36 224 0 0.38 0.29 0.0397436132578083
"383" 56 357 2 0 0.44 0.68 571 490 52 0 0.46 0.72 0.954082229185924
"384" 57 329 2 0 0.25 0.16 726 637 48 4 0.4 0.25 0.135831266910191
"385" 57 330 2 1 0.1 0.24 800 0 132 0 0.38 0.3 0.0278339296200107
"386" 57 331 2 1 0.36 0.31 4849 879 258 2 0.37 0.37 0.227284700014894
"387" 57 332 2 1 0.16 0.51 10419 808 1914 56 0.42 0.43 0.835011045292723
"388" 57 333 2 0 0.15 0.44 127 321 22 1 0.34 0.42 0.520099033951534
"389" 57 334 2 1 0.47 0.54 76187 744 4850 186 0.43 0.49 1.03602486477514
"390" 58 315 1 0 0.35 0.67 1498 2394 150 0 0.49 0.72 0.977617765854068
"391" 58 318 1 1 0.31 0.67 226536 2182 25002 2 0.71 0.72 0.774585564680541
"392" 58 358 1 1 0.07 0.53 3328 3 830 0 0.45 0.61 0.14378082203088
"393" 58 359 1 1 0.14 0.61 56527 1842 9444 0 0.58 0.54 0.760570375373913
"394" 58 360 1 0 0.1 0.29 810 39 120 7 0.31 0.86 0.06818630374371
"395" 58 361 1 0 0.02 0.27 1211 1203 134 11 0.23 0.86 0.120672559540588
"396" 58 362 1 0 0.27 0.49 443 238 78 6 0.22 0.61 0.568474942712933
"397" 58 363 1 1 0.14 0.17 1784 48 438 4 0.52 0.37 0.0143253474633769
"398" 58 364 1 1 0.18 0.48 11518 57 1740 0 0.56 0.53 0.381776701968893
"399" 59 365 3 0 0.04 0.37 981 366 60 0 0.32 0.61 0.150884512588218
"400" 59 366 3 0 0.16 0.44 80 7 54 0 0.3 0.53 0.40762483327221
"401" 59 367 3 1 0.19 0.15 332 33 28 1 0.25 0.32 0.0436143092981679
"402" 59 368 3 0 0.25 0.4 1112 807 76 9 0.47 0.91 0.502348853865792
"403" 59 369 3 1 0.14 0.62 238 0 56 1 0.31 0.15 0.531740556682188
"404" 59 370 3 0 0.23 0.61 99 39 38 0 0.41 0.52 0.985029197452137
"405" 59 371 3 0 0.5 0.56 9929 3892 1228 91 0.47 0.59 0.992059783741179
"406" 60 372 2 0 0.11 0.25 5 0 10 0 0.21 0.33 0.0332701063834758
"407" 60 373 2 0 0.21 0.19 6 3 0 0 0.05 0.29 0.0459779100330233
"408" 60 374 2 0 0.29 0.26 94 1 36 0 0.13 0.18 0.04486444630764
"409" 60 375 2 0 0.23 0.22 0 3 0 0 0.21 0.32 0.0308647532279041
"410" 61 376 1 0 0.43 0.36 180 273 28 4 0.24 0.43 0.355308153568066
"411" 61 377 1 1 0.2 0.37 1311 21 276 4 0.33 0.29 0.227787711068105
"412" 61 378 1 0 0.2 0.54 395 57 108 8 0.29 0.81 0.582503123400963
"413" 61 379 1 1 0.23 0.5 4614 399 1070 1 0.3 0.43 0.535457918278758
"414" 62 380 1 1 0.03 0 152 325 34 0 0.25 0.21 0.0183889880664068
"415" 62 381 1 0 0.07 0.22 161 0 26 0 0.43 0.34 0.0767879067666821
"416" 62 382 1 1 0.09 0.32 143 64 70 0 0.35 0.27 0.0419849303945176
"417" 62 383 1 0 0.54 0.68 187 139 22 0 0.48 0.32 0.845323475246087
"418" 62 384 1 0 0.45 0.57 663 252 188 9 0.5 0.39 0.978395314484529
"419" 62 385 1 0 0.33 0.65 17 9 22 0 0.39 0.28 0.911501307792704
"420" 62 386 1 1 0.42 0.69 4395 231 642 27 0.41 0.32 0.975209535735494
"421" 63 387 2 0 0.2 0.18 52 1 34 0 0.41 0.74 0.0442072156355521
"422" 63 388 2 0 0.42 0.23 130 96 16 0 0.32 0 0.226446712641152
"423" 63 389 2 0 0.08 0.33 251 345 16 0 0.26 0.62 0.0889731142021702
"424" 63 390 2 0 0.06 0.25 86 171 8 0 0.31 0.54 0.0479440328929981
"425" 63 391 2 0 0.17 0.33 109 370 10 0 0.25 0.54 0.125304658888433
"426" 63 392 2 0 0.22 0.38 245 619 14 2 0.27 0.41 0.312773694385518
"427" 63 393 2 1 0.07 0.35 224 115 166 0 0.44 0.11 0.0673124609502236
"428" 63 394 2 0 0.15 0.49 499 111 102 1 0.35 0.83 0.370107020772239
"429" 63 395 2 0 0.17 0.42 84 87 68 0 0.33 0.62 0.379917392511136
"430" 64 396 3 1 0.08 0.31 7259 132 620 0 0.36 0.32 0.0299623267228153
"431" 64 397 3 1 0.12 0.51 7716 2830 250 0 0.3 0.24 0.259279973044207
"432" 64 398 3 1 0.19 0.29 11431 1221 456 4 0.33 0.3 0.0855470591574694
"433" 64 399 3 1 0.19 0.16 7358 120 622 4 0.29 0.23 0.0380218292342178
"434" 64 400 3 1 0.15 0.36 2285 337 480 0 0.34 0.33 0.10894475907361
"435" 64 401 3 1 0.1 0.29 89847 64 1052 0 0.49 0.34 0.490695614585375
"436" 64 402 3 1 0.14 0.49 22250 543 1222 0 0.48 0.31 0.33045291351128
"437" 64 403 3 1 0.19 0.34 18085 349 1310 84 0.3 0.33 0.733456022411449
"438" 65 404 4 0 0.19 0.39 75 12 38 0 0.22 0.29 0.220806922245861
"439" 65 405 4 0 0.16 0.23 116 21 48 1 0.34 0.94 0.0268198053470389
"440" 65 406 4 0 0.14 0.48 787 163 108 3 0.34 0.37 0.651054935180384
"441" 65 407 4 1 0.51 0.66 7613 637 1088 67 0.41 0.47 0.983402934741868
"442" 65 455 4 1 0.1 0.3 1296 144 170 1 0.42 0.26 0.0457439626529584
"443" 66 408 2 0 0.35 0.39 621 7 122 0 0.46 0.51 0.617958780383305
"444" 66 409 2 1 0.45 0.66 16159 327 2104 0 0.38 0.38 1.0215685319924
"445" 67 410 3 0 0.13 0.16 224 342 0 0 0.39 0.51 0.0286593747782735
"446" 67 411 3 0 0.12 0.24 8 0 10 0 0.15 0.35 0.0362687436567627
"447" 67 412 3 0 0.11 0.22 25 72 2 0 0.13 0.43 0.0455695642773301
"448" 67 413 3 0 0.16 0.47 20 66 4 0 0.24 0.36 0.438368577034088
"449" 67 414 3 0 0 0.17 146 121 16 1 0.34 0.81 0.052605736390225
"450" 67 415 3 0 0.15 0.39 80 249 4 0 0.34 0.69 0.272882112398637
"451" 67 416 3 0 0.28 0.58 120 276 2 0 0.28 0.29 0.935760027799191
"452" 67 417 3 1 0.49 0.49 2249 295 470 39 0.32 0.34 0.977119566981716
"453" 68 418 1 1 0.09 0.1 1969 16 448 1 0.31 0.38 0.0519499112949102
"454" 68 419 1 1 0.12 0.39 3674 565 392 0 0.35 0.22 0.112449485379944
"455" 68 420 1 1 0 0.28 5329 25 340 2 0.44 0.12 0.0523610984531654
"456" 68 421 1 1 0.07 0.26 2291 4 498 2 0.38 0.26 0.0370899416950655
"457" 68 422 1 1 0 0.36 1086 318 396 9 0.35 0.25 0.101039248743491
"458" 68 423 1 0 0.13 0.56 1639 274 158 14 0.5 0.93 0.588703645743264
"459" 68 424 1 1 0.09 0.57 7242 1051 1224 0 0.49 0.33 0.210956211539762
"460" 68 425 1 1 0.24 0.37 8118 135 900 4 0.46 0.26 0.290564243663431
"461" 69 426 2 1 0.2 0.42 313 304 14 0 0.22 0.18 0.284372230223683
"462" 70 427 2 0 0.17 0.16 155 346 16 1 0.13 0.59 0.0587088419650883
"463" 70 428 2 0 0.15 0.29 216 300 8 0 0.19 0.24 0.0548394198805293
"464" 70 429 2 0 0.14 0.28 174 151 4 1 0.15 0.56 0.0485978977203727
"465" 70 483 2 1 0.14 0.19 13 7 6 1 0.07 0.08 0.0532082946035613
"466" 70 484 2 0 0.08 0.37 336 24 64 0 0.15 0.52 0.0609426845969354
"467" 70 485 2 0 0.15 0.25 27 34 8 0 0.28 0.37 0.0445905805694623
"468" 70 486 2 0 0.04 0.44 153 204 28 5 0.34 0.08 0.617995248845083
"469" 70 487 2 0 0.02 0.48 231 205 36 5 0.17 0.59 0.221080805488483
"470" 70 488 2 0 0.36 0.49 350 64 70 7 0.41 0.8 0.825975788701843
"471" 71 430 1 1 0.64 0.7 22010 1327 2022 191 0.61 0.6 1.01353399220646
"472" 71 516 1 1 0.02 0.59 10539 793 1594 2 0.61 0.44 0.0866278732292917
"473" 71 562 1 1 0.22 0.47 7527 337 5344 2 0.56 0.58 0.634743259066014
"474" 71 569 1 1 0.17 0.63 5098 510 5136 13 0.61 0.74 0.984069928220907
"475" 71 578 1 1 0.14 0.54 5916 14973 368 1 0.5 0.35 0.42537850082252
"476" 71 579 1 1 0.05 0.3 8994 6064 994 55 0.53 0.78 0.146078570464874
"477" 71 580 1 0 0.11 0.47 7356 4180 2322 9 0.53 0.64 0.724952010721445
"478" 71 581 1 1 0.14 0.43 9342 1896 828 19 0.47 0.48 0.373379665639669
"479" 71 582 1 0 0.18 0.43 8542 1624 774 65 0.56 0.83 0.828493653804463
"480" 71 583 1 0 0.03 0.74 36530 286 2074 208 0.5 0.59 0.89285609616029
"481" 72 430 1 1 0.55 0.59 65336 1753 5762 0 0.69 0.66 0.85824831055846
"482" 72 431 1 0 0.1 0.22 124 292 2 0 0.34 0.6 0.0477989676297385
"483" 72 432 1 0 0.16 0.44 290 36 72 0 0.29 0.68 0.322874620481599
"484" 73 433 2 0 0.21 0.12 2 15 0 0 0.02 0.25 0.0477561010688112
"485" 73 434 2 0 0 0.09 54 159 0 0 0.2 0.22 0.0464069764570522
"486" 73 435 2 0 0.11 0.27 56 177 0 0 0.21 0.23 0.0472573140557487
"487" 73 436 2 0 0.11 0.35 1 1 0 0 0.25 0.7 0.0791305677907996
"488" 73 437 2 1 0.16 0.4 17 6 36 0 0.22 0.24 0.172548755233992
"489" 74 438 7 0 0.03 0.23 3 1 4 0 0.28 0.25 0.0417007374065263
"490" 74 439 7 0 0.3 0.26 334 121 78 0 0.26 0.44 0.0734240209350781
"491" 74 440 7 0 0.12 0.18 4 0 20 0 0.02 0.32 0.0502593493419642
"492" 74 441 7 0 0.09 0.26 69 87 18 0 0.12 0.41 0.0394406146201823
"493" 74 442 7 0 0 0.03 138 291 30 1 0.18 0.59 -0.00534368160533905
"494" 74 443 7 0 0.11 0.19 91 225 6 0 0.14 0.28 0.0491710921157936
"495" 74 444 7 0 0.09 0.32 910 379 188 0 0.23 0.82 0.0337701628423707
"496" 74 445 7 0 0.51 0.53 172 81 44 0 0.21 0.56 0.808499059376037
"497" 74 446 7 0 0.18 0.47 200 19 76 0 0.27 0.4 0.49897991213201
"498" 75 447 2 0 0 0.09 29 58 4 0 0.26 0.72 0.0456885914860177
"499" 75 448 2 0 0.42 0.21 135 0 18 0 0.1 0.32 0.0425667722280034
"500" 75 449 2 0 0.01 0.29 22 13 0 0 0.15 0.86 0.0431651216069474
"501" 75 450 2 0 0.1 0.23 69 67 16 0 0.15 0.63 0.0448060889180384
"502" 75 451 2 0 0.04 0.18 242 405 4 0 0.12 0.54 0.0485647689493759
"503" 75 452 2 0 0.12 0.26 71 22 8 0 0.11 0.78 0.0393935147412436
"504" 75 453 2 0 0.05 0.35 639 319 78 0 0.34 0.48 0.174723123555926
"505" 75 454 2 0 0.05 0.37 75 4 18 0 0.35 0.38 0.241957542781712
"506" 76 456 2 0 0.04 0.2 841 511 34 0 0.24 0.37 0.0372470472432029
"507" 76 457 2 0 0 0.38 528 121 74 1 0.41 0.89 -0.0374658250185351
"508" 76 458 2 0 0.07 0.32 256 328 30 0 0.38 0.37 0.192412427019268
"509" 76 459 2 0 0.11 0.33 641 436 36 0 0.18 0.38 0.0671087810729993
"510" 76 460 2 0 0.21 0.27 3205 4108 88 0 0.36 0.55 0.168997371735813
"511" 76 461 2 0 0.26 0.42 643 262 84 0 0.28 0.31 0.451304831205981
"512" 76 462 2 0 0.27 0.51 408 294 64 0 0.42 0.43 0.896852914474157
"513" 76 463 2 1 0.35 0.66 11373 210 880 57 0.46 0.46 1.03033789480465
"514" 77 464 5 0 0.06 0.02 4 1 2 0 0.25 0.48 0.0400023938981801
"515" 78 465 2 0 0.13 0.06 3 3 0 0 0.13 0.58 0.0252988963330804
"516" 78 466 2 0 0.03 0.11 5 4 0 0 0 0.18 0.0347117687552019
"517" 78 467 2 0 0.02 0.28 5 19 0 0 0.2 0.29 0.0377404366970694
"518" 78 468 2 0 0.05 0.21 29 111 0 0 0.24 0.46 0.0404783697393131
"519" 78 469 2 0 0.03 0.19 64 223 0 0 0.15 0.13 0.046477625482422
"520" 78 470 2 0 0.02 0.18 2 0 2 0 0.2 0.19 0.042267198644331
"521" 78 471 2 0 0.11 0.28 1 0 0 0 0.23 0.34 0.0442143628754325
"522" 78 472 2 0 0.02 0.36 12 42 0 0 0.18 0.02 0.117883451031737
"523" 78 473 2 0 0.2 0.28 5 19 0 0 0.2 0.22 0.0562403522188772
"524" 79 474 3 0 0.12 0.18 522 406 166 16 0.41 0.83 0.0990360121240153
"525" 79 475 3 0 0.01 0.1 706 487 134 21 0.32 0.88 0.0451456228697649
"526" 79 476 3 1 0 0.4 243 331 24 0 0.27 0.21 0.0292691807191178
"527" 79 477 3 0 0.16 0.35 125 265 2 0 0.27 0.38 0.175334543679714
"528" 79 478 3 0 0.14 0.43 470 427 36 1 0.39 0.89 0.233106213275452
"529" 79 479 3 0 0.08 0.44 355 456 42 2 0.46 0.87 0.239755076271114
"530" 79 480 3 0 0.11 0.35 207 36 36 4 0.26 0.82 0.0811103322953097
"531" 79 481 3 0 0.11 0.38 272 342 82 11 0.19 0.73 0.198189287346752
"532" 79 482 3 0 0.05 0.37 1173 601 268 24 0.32 0.69 0.345997990956004
"533" 80 489 2 0 0.02 0.19 33 18 16 1 0.12 0.21 0.0566605252777646
"534" 80 490 2 0 0.3 0.13 4 9 0 0 0.11 0.63 0.0496018863616468
"535" 80 491 2 0 0.07 0.04 20 39 4 0 0.35 0.41 0.0486579028859704
"536" 80 492 2 0 0.09 0.27 15 0 16 0 0.29 0.55 0.0524729307419089
"537" 80 493 2 0 0.1 0.33 629 33 228 0 0.31 0.57 0.114044687872918
"538" 80 494 2 0 0.12 0.31 29 1 6 0 0.18 0.73 0.0355087914895049
"539" 80 495 2 0 0.13 0.29 122 295 20 0 0.34 0.24 0.169708443966001
"540" 80 496 2 0 0.08 0.34 90 150 38 0 0.25 0.38 0.104983181049156
"541" 80 497 2 0 0.08 0.27 57 1 28 4 0.22 0.6 0.0746822069685991
"542" 81 498 2 1 0.01 0.14 1590 307 250 5 0.34 0.28 0.0569116365374566
"543" 81 499 2 1 0.16 0.19 7797 3 1244 2 0.24 0.29 0.0293101520280941
"544" 81 500 2 1 0.09 0.22 46252 19 3280 3 0.48 0.42 0.00162707659123945
"545" 81 501 2 1 0 0.39 1118 0 222 25 0.38 0.36 0.249116177793728
"546" 81 502 2 1 0.2 0.52 2388 1306 238 4 0.44 0.59 0.529985615345832
"547" 81 503 2 0 0.07 0.47 157 96 56 6 0.44 0.88 0.235912468072634
"548" 81 504 2 0 0.05 0.52 1991 570 290 15 0.48 0.84 0.467701508246544
"549" 81 505 2 1 0.57 0.63 13826 3993 3504 695 0.48 0.48 0.949097796717691
"550" 82 506 3 0 0.45 0.08 25 88 0 0 0.11 0.41 0.0509937742960666
"551" 82 507 3 1 0.38 0.12 184 36 72 0 0.38 0.21 -0.0145578769165226
"552" 82 508 3 1 0.51 0.22 2661 1 204 0 0.32 0.32 0.129965736502119
"553" 82 509 3 1 0.41 0.04 1736 171 314 0 0.2 0.22 0.0179383571217079
"554" 83 510 2 0 0.11 0.58 687 7 176 5 0.23 0.5 0.683223356551844
"555" 83 511 2 1 0.42 0.45 4626 291 1570 143 0.46 0.45 0.99449453267687
"556" 83 556 2 1 0.19 0.17 70 9 56 0 0.31 0.11 0.0230538838360697
"557" 83 557 2 0 0.11 0.32 494 678 44 0 0.47 0.63 0.237647704832905
"558" 83 558 2 1 0.05 0.47 2244 4918 84 3 0.13 0.38 0.166307473153725
"559" 83 559 2 0 0.04 0.3 934 196 114 3 0.46 0.77 0.0798573132418847
"560" 83 560 2 0 0.13 0.44 145 78 22 0 0.3 0.4 0.415695663299888
"561" 84 512 2 1 0.24 0.35 1359 166 98 0 0.21 0.21 0.188122821171212
"562" 84 513 2 1 0.19 0.13 91 33 36 0 0.42 0.31 0.0179875238427019
"563" 84 514 2 0 0.5 0.38 18 13 2 0 0.34 0.35 0.524729210430608
"564" 84 515 2 0 0.51 0.64 45 45 10 0 0.45 0.38 0.917416547093611
"565" 84 516 2 1 0.48 0.67 10596 747 1696 1 0.53 0.39 1.01679883915104
"566" 85 517 2 0 0.15 0.34 29 75 10 0 0.13 0.19 0.0596555604229558
"567" 85 518 2 1 0.05 0.14 1377 87 232 0 0.32 0.28 0.050064343821833
"568" 85 519 2 1 0.1 0.39 533 0 202 1 0.46 0.26 0.106673363036501
"569" 85 520 2 1 0.19 0.38 225 43 96 0 0.38 0.2 0.20600993642121
"570" 85 521 2 1 0.28 0.54 122 54 98 0 0.25 0.11 0.774398218523257
"571" 85 522 2 0 0.17 0.13 189 328 2 0 0.14 0.26 0.0541934757278373
"572" 85 523 2 1 0.39 0.6 682 294 172 1 0.28 0.17 1.00797045602829
"573" 86 515 2 0 0.4 0.53 53 40 8 0 0.39 0.32 0.941012520424488
"574" 86 516 2 1 0.35 0.58 10565 795 1564 60 0.5 0.34 1.05975436199088
"575" 86 524 2 1 0.23 0.49 2393 0 422 8 0.25 0.34 0.561669337024598
"576" 86 525 2 1 0.19 0.36 753 45 170 11 0.17 0.12 0.270424067874268
"577" 86 526 2 1 0.29 0.45 3050 318 436 3 0.34 0.2 0.565492917964119
"578" 86 527 2 1 0.16 0.54 868 253 286 12 0.24 0.18 0.586354182493073
"579" 86 528 2 1 0.35 0.49 2293 279 466 15 0.25 0.19 0.843240592820114
"580" 86 529 2 1 0.17 0.46 1185 55 408 38 0.35 0.29 0.693457761843691
"581" 86 530 2 1 0.17 0.57 1797 414 478 27 0.44 0.22 0.677057779256581
"582" 86 531 2 1 0.27 0.56 4057 543 742 26 0.28 0.32 0.914450192153905
"583" 87 430 1 1 0.32 0.7 22078 1329 2106 1 0.51 0.58 0.963855105292245
"584" 87 515 1 0 0.29 0.51 46 49 10 0 0.37 0.38 0.855007661440879
"585" 87 516 1 1 0.4 0.62 10491 712 1656 9 0.57 0.46 1.00122842852567
"586" 87 530 1 1 0.44 0.24 1795 355 456 0 0.35 0.31 0.125827677800702
"587" 87 532 1 1 0.16 0.1 4028 319 1174 1 0.51 0.51 0.0189551017503442
"588" 87 533 1 1 0.05 0.5 3081 51 768 0 0.45 0.25 0.0968549829667851
"589" 87 582 1 0 0.18 0.34 8559 1615 782 0 0.53 0.88 0.214621805690134
"590" 87 584 1 1 0.03 0.29 5245 433 654 7 0.29 0.33 0.0783014416197733
"591" 88 2785 1 1 0.21 0.42 9054 2055 1212 5 0.5 0.43 0.351421656848844
"592" 88 2786 1 1 0.26 0.53 8537 213 2586 15 0.63 0.56 0.749321317647107
"593" 88 534 1 0 0.34 0.67 6893 2223 746 74 0.39 0.92 1.03847246509986
"594" 88 535 1 0 0.13 0.66 2109 126 578 0 0.54 0.48 0.891901142725231
"595" 88 536 1 1 0.19 0.4 12138 436 1974 14 0.51 0.44 0.366745903089726
"596" 88 537 1 0 0.08 0.58 1394 21 254 2 0.54 0.54 0.945506055586284
"597" 88 538 1 1 0.12 0.47 48578 1552 5596 55 0.64 0.43 0.693947785373131
"598" 88 539 1 1 0.27 0.52 110340 73 7612 678 0.49 0.43 0.959888324127823
"599" 89 540 2 1 0.09 0 1007 66 286 2 0.3 0.28 0.0325843040643072
"600" 89 541 2 0 0.19 0.22 39 0 24 2 0.15 0.48 0.0526608893332365
"601" 89 542 2 1 0.12 0.2 2938 1 634 1 0.43 0.2 0.0213162962024672
"602" 89 543 2 0 0.13 0.52 291 114 54 5 0.41 0.79 0.564619689015706
"603" 89 544 2 0 0.11 0.39 1574 412 142 0 0.31 0.23 0.325986244079475
"604" 89 545 2 1 0.07 0.41 3152 450 470 9 0.48 0.25 0.160910085255453
"605" 89 546 2 0 0.21 0.59 140 292 26 0 0.43 0.4 0.979419838953665
"606" 89 547 2 1 0.27 0.53 6703 717 1250 90 0.34 0.39 1.09434731369253
"607" 90 548 3 0 0.37 0.08 33 96 0 0 0.19 0.52 0.0505736478808935
"608" 90 549 3 0 0 0.11 9 21 0 0 0.21 0.02 0.0487434064722618
"609" 90 550 3 0 0.11 0.25 104 22 20 0 0.29 0.52 0.0446577950600575
"610" 90 551 3 0 0 0.4 9 21 0 0 0.23 0.39 0.13656950540994
"611" 90 552 3 0 0.2 0.38 1 0 2 0 0.22 0.65 0.157639355701979
"612" 90 553 3 0 0.05 0.27 10 6 8 0 0.19 0.44 0.0381672613735993
"613" 90 554 3 0 0.09 0.28 29 124 0 0 0.25 0.7 0.0455372648891516
"614" 90 555 3 0 0.26 0.43 16 39 0 0 0.24 0.64 0.347632498475073
"615" 91 561 3 1 0.27 0.58 10609 1899 2490 0 0.51 0.53 0.82861391670367
"616" 91 566 3 1 0.07 0.69 2307 288 1416 0 0.54 0.34 0.0757176463009034
"617" 91 567 3 1 0.2 0.65 8494 1975 2630 0 0.5 0.61 0.74280671742937
"618" 91 569 3 1 0.22 0.59 5069 504 5076 0 0.56 0.92 0.826119476710405
